,author,comment,voteCount,replyCount,channel,country
842,@hervetrupiano8289,"Chers amis internautes, nous ne saurons jamais la fin de notre civilisation,et s il reste quatre personnes se sera ,un banquier,un politicien,un religieux et un fabricant d’armes,à méditer,,,,,,",1,0,FRANCE 24,France
843,@hafedhmoyid4018,Triste,0,0,FRANCE 24,France
844,@user-gq2ge8cu7s,Comme tu fait on te fera,1,0,FRANCE 24,France
845,@user-lj4rr3fi6n,"Le pm israélien veut sauver sa face. S'il n'arrête pas la guerre c'est tant pis pour lui, tous les soldats israéliens seront tués dans cette guerre. Je crois qu'il a été humilié au point qu'il digère difficilement la défaite d'israël. Heureusement pour les Israéliens que leur président est là pour mettre fin à l'hécatombe sinon les combattants du Hamas allaient annexer israël parce qu'ils n'auront plus de soldats pour faire la guerre et le Hamas est conscient de cela. Le Hamas imposera la paix à israël cette fois-ci",0,0,FRANCE 24,France
846,@Bono-ci5nk,"Pas encore assez  , bonne fin d'année les israélites , que votre dieu vous bénisse  .",1,0,FRANCE 24,France
847,@user-ix9mw4yy8o,"Netanyahu chef du peuple elu a un vocabulaire reduit ""elimination""",1,0,FRANCE 24,France
848,@casimirgloubi-boulga9055,On croit mourir pour la patrie ; on meurt pour des industriels.,0,0,FRANCE 24,France
849,@saafo7758,Des colons et certainement pas des militaires dhomme a homme ils se font massacré gloire a la résistance palestinienne,0,0,FRANCE 24,France
850,@naanony117,Ukrainien kujac a 27 ans sioniste colon volontaire !! Demande nétanyahu une jambe de remplacement !!:face-purple-crying::person-turqouise-waving:,0,0,FRANCE 24,France
851,@user-lp3uz6pk8r,"Et que dire des 20000 Palestiniens tués. 
1poids 2 mesures.",2,0,FRANCE 24,France
852,@bonbonsetchocolat292,"Avec sa tête d’européen, ce soldat doit rentrer chez lui en Europe, les autochtones sont les palestiniens et la terre leur appartient",1,0,FRANCE 24,France
853,@tesilimunadejare1218,"Je suis trea content qu'il ai perdu sa jambe, je souhaite cela aussi pour sa famille et ses enfants. Pourqu'il sente aussi la douleur des gazaoui ",5,0,FRANCE 24,France
854,@babnd2762,"Qui Dit Colonisation Dit Indépendance !
Qui Dit Occupation, Dit Résistance !
#Résistance c'est la Voix de l'Existence ! quel honte d'être blessé en se battant pour maintenir l'injustice qui touche les Palestiniens",0,0,FRANCE 24,France
855,@Mugen13trd2,Quil reste en Israël les français partir ce battre ont les. Veux plus en France mdr,0,0,FRANCE 24,France
856,@FikreBlet-oj9vc,ሁሉም በጣም ያሳዝናል,0,0,FRANCE 24,France
857,@FikreBlet-oj9vc,Tout cela est très triste,0,0,FRANCE 24,France
858,@Robotchinois19999,La réalité ccest éviter là prison ,1,0,FRANCE 24,France
859,@Mthang7,On doit pleurer ?,2,1,FRANCE 24,France
860,@belkacemaliouane3973,Beaucoup de palestiniens  sont morts eux n'ont pas de chance.,0,0,FRANCE 24,France
861,@manal9348,Pourquoi parle-t-il ukrainien ? Il a un drapeau ukrainien derrière lui ,0,0,FRANCE 24,France
862,@user-zn5gr3ft7g,Au moins vous avez les moyens de vous soigner,0,0,FRANCE 24,France
863,@balanciergu4360,C'est un honte que l'ONU avait en effet finance Hamas !,0,0,FRANCE 24,France
864,@Delta0909,Non plutôt rigoler,2,0,FRANCE 24,France
865,@nourmild9604,"11000 soldats blesses et 3000 morts, c est un soldat israelien qui donne cette vraie estimation",1,0,FRANCE 24,France
866,@felixmora665,"Bon vous allez aussi interviewer des représentants des palestiniens je suppose. Le lot des soldats c’est de mourir ou être blessés, ce n’est pas celui des civils.",1,0,FRANCE 24,France
867,@cemiltunca19,le chiffre réel c'est plus de 5000 bléssés (devenus aveugle ou alors perte d'un ou plusieurs membres),2,0,FRANCE 24,France
868,@MA-mj5zk,,1,0,FRANCE 24,France
869,@abelange9610,C'est normal sont fils à nethanyou es planqué Au Etats Unis,0,0,FRANCE 24,France
870,@namatraore9844,Pourquoi Israël donne le sifre des blessés il doit donc le sifre des soldats tué dans par hamas !!,0,0,FRANCE 24,France
871,@badrameslem172,Et le côté Palestiniens ? Combien de morts de mutilés. D innocents non armes.Israel est une armée qui sans l appui de l'Amérique ne serait rien ni matériellement ni humainement. Donner des armes aux Palestiniens et vous verrez. Bande de rigolos !,0,0,FRANCE 24,France
872,@raedsebaa7620,"Plus de 700 véhicules blindés détruits (Merkava, Namer et Caterpillar D9). Gaza est aussi devenu une immense casse de matériels militaires israéliens. Plus de 11000 blessés et entre 4500 et 5000 morts du côté de la soldatesque sioniste. Ce n'est évidemment pas sur France 24 que l'on apprendra ça.",0,0,FRANCE 24,France
873,@faloudjien,"Des soldats et non des civiles donc il n'y a rien de surprenant, c'est une guerre",0,0,FRANCE 24,France
874,@nokasa2830,"La guerre   c'est comme la chasse
Sauf  que les lapins  tirent  aussi",3,1,FRANCE 24,France
875,@salimsalim-wq9zy,"Tuer par erreur ? Ouais, apparemment, apparemment, ouais, bizarre de tuer par erreur , trois personnes désarmer , torse nue, portant drapeau blanc , parlant la mème langue que leurs tueurs ? Bizarre",0,0,FRANCE 24,France
876,@amelrabbouch8827,"que dire des blessés palestiniens .. des enfants amputés , démembrés, déchiquetés .. les restes sonrt mis dans des sacs et entérés sans nom, + 20000 morts et 7000 disparus à part les 60000 de blessés .. la Palestine doit être libéré",0,0,FRANCE 24,France
877,@user-rr2km8iy5f,"Benyamin Netanyahou, au lieu de cesser le feu il préfère envoyer des jeunes comme des chairs à canons , et ce n'est pas fini  , il y aura encore plus de morts tant que le peuple Israélien ne l'arrête pas.",0,0,FRANCE 24,France
878,@myriamrose8702,C est indécent ces vidéos combien de palestiniens sont morts sans  vouloir aller faire la guerre combien d enfants sont morts ?? comblen de vieillards sont morts??? ,1,0,FRANCE 24,France
879,@mehrinebibi4968,Hahahaha volontaire,1,0,FRANCE 24,France
880,@mehrinebibi4968,Keep dreaming nethanyahu,0,0,FRANCE 24,France
881,@SamirBenbouchta-iy6ln,✌✌✌,1,0,FRANCE 24,France
882,@gator8260,"Deux poids deux mesures, et du côté de la Palestine ça ne vous intéresse pas ",12,1,FRANCE 24,France
883,@user-nm8pr8vy7f,Meyer habib au front sur le terrain a Gaza il doit l exemple,5,0,FRANCE 24,France
884,@user-lp3uz6pk8r,Soutiens inconditionnel au peuple Palestiniens.,101,5,FRANCE 24,France
885,@synooptic5475,"Allez jusqu'au bout oui, vous êtes tombé dans un piège à cause de votre orgueil et le monde vous déteste encore plus maintenant.",0,0,FRANCE 24,France
886,@user-ik9ib4sf8v,"​ @patrickvalois2077 Edward W. Saïd (professeur de littérature à l'Université de Columbia - E. U.), à l'occasion d'un voyage en Cisjordanie, note, par exemple, que : « presque toutes les voies, toutes les voies de contournement et tous les petits villages où nous sommes passés ont été le théâtre d'une tragédie quotidienne : terre confisquée, champs saccagés, arbres et plantes déracinés, moissons arrachées, maisons détruites » exactions contre lesquelles les propriétaires Palestiniens sont totalement impuissants.»",1,0,FRANCE 24,France
887,@user-ik9ib4sf8v,​ @patrickvalois2077 jusqu'au bout en assassinant des enfants . Revenez chez vous en Europe .vous n'etes pas les bienvenu au moyen orient er personne  ne veut de vous . Faite votre valise et degagez,0,0,FRANCE 24,France
888,@patrickvalois2077,Un soutien de blaireau,0,0,FRANCE 24,France
889,@patrickvalois2077,Soutien complet à TSAHAL...Qui ira jusqu'au bout...,2,0,FRANCE 24,France
890,@MimiMimi-yz7fx,Ben non ils font pas partie du peuple élu,0,0,FRANCE 24,France
891,@cerveau6663,"
Ce matin un lapin à tiré sur un chasseur. 
Je l'as connaissais pas. Trop fort.",0,0,FRANCE 24,France
892,@user-sq1iw4ws3e,Hey fr 24 invitez David Wise sur vos plateaux !!!!!!,0,0,FRANCE 24,France
893,@djamelbelaid7058,Il semble que Bibi et les généraux aient sous estimés la capacité  des Gazaouis à  se défendre  contre l'armée d'occupation. Ces pertes israéliennes risquent d'avoir des conséquences importantes dans l'opinion publique israélienne.,73,11,FRANCE 24,France
894,@marcarony2838,ché,1,0,FRANCE 24,France
895,@user-tsxkesg4zts,Combien de palestiniens ont perdu leurs jambes ( dont de nombreux enfants) a cause des bombardements où des tirs de snipers.,42,1,FRANCE 24,France
896,@xeena01,Et le chiffre  des palestiniens  mort vous etes que baisse ces tout soyez  heureux  que vous êtes toujours la,0,0,FRANCE 24,France
897,@N.A.M1234,Mais peut être certain auront retiré de leçon ce des jeunes qui avait de l' avenir devant eux avec une très belle vie mais dommage a eux  plus de 70 jour de combat parmi les meilleurs armes aux mondes tout ce histoire ce Hamas qui l as mis dans un parenthèse dommage pour ces innocents qui meurt ou qui perd une partie de leur corps pour sans raison,0,0,FRANCE 24,France
898,@lena-ki2vs,"Non mais
.... c'est une guerre et dans une guerre il y a des morts et des blessés...!",0,0,FRANCE 24,France
899,@user-ce3gh3pr9z,Bien joué,3,0,FRANCE 24,France
900,@youssefbagheri8819,Hahaha,0,0,FRANCE24,France
901,@ahmedazzouz7839,Parler aussi des otages civils Palestiniens assassinés par l'armée israélienne sans morale ,0,0,FRANCE24,France
902,@timtim5933,Israel must stop this barbaric war,0,0,FRANCE24,France
903,@ParoledEternite,"La guerre contre le terrorisme ne se gagne pas en quelques jours de combats. C'est inutile de perdre la vie des otages et des jeunes soldats, en plus des civiles palestiniens pour une bataille perdue d'avance. Il faut qu'Israël commence tout d'abord à libérer les otages et puis en deuxième étape à lutter contre le terrorisme et la violence. On ne peut pas éteindre un incendie avec du kerosene. Voilà pourquoi on a assassiné Yitzhak Rabin. Oui avec l'Amour tout est possible mais avec la haine la vie n'est plus possible.",0,0,FRANCE24,France
904,@user-qu8gv6mj6h,"Les soldats sacrifiés par Netanyahou qui est le véritable chef du Hamas, franchement il faut être naïf pour ne peut le comprendre ! Donnez moi une seule raison pour que le Hamas qui n' a rien à perdre libère les prisonniers alors que conscient de la continuité des bombardements sur Gaza.  Le Hamas a fait son devoir "" sauver Netanyahou qui  sentait la foudre de la population israélienne, en contrepartie Netanyahou joue sa comédie à faire croire au monde entier et surtout à son peuple et à  ses alliés qu'il lutte contre l'organisation terroriste qu'il finance dans l'ombre via le Qatar.   Pas une seule fois le gouvernement israélien a menacé le Qatar bastion des groupes terroriste. Nous vivons une comédie qui coûte des vies humaines palestiniennes et israéliennes. J'ai dit !",0,0,FRANCE24,France
905,@user-xz5do2xm7w,Les Usa complices n ont rien a dire. Le soutien inconditionnel a l etat sioniste est la cause de toute cette souffrance.,0,0,FRANCE24,France
906,@user-mt7kh1zf6k,Mais es ce qu'ils sont  chez eux,0,0,FRANCE24,France
907,@dona3793,"La blague ! ""pour que le habitants de gaza se sentent en securite avec la presence militaire Israelienne "" mais QUI VEUT BIEN CROIRE CE MENSONGE ? Ils viennent d'assassiner leurs enfants, femmes, enfants, oncles , tantes , grand-meres, grand-peres. Ce n'est pas a Israel de decider de qui va diriger en Palestine , pourquoi ? de quel droits ?",0,0,FRANCE24,France
908,@mohamedghribi3679,"115 ?
c'est tout ?",0,0,FRANCE24,France
909,@victorlionelnazaire685,"Chiffres officiels de Netanyahu !  Probablement beaucoup plus de soldats de Tsahal tues et blesses graves , officieusement .",0,0,FRANCE24,France
910,@fideleuwizeye2257,"Bien sûr, que l'autre Maman peut, elle aussi, enfanter son fils...",0,0,FRANCE24,France
911,@whiteness7445,.. bon et combien de morts innocents dans l'autre camp??,0,0,FRANCE24,France
912,@hocinebenmoussa2927,Tiens donc Tsahal vous donne donc le chiffre de ses pertes....?,0,0,FRANCE24,France
913,@mokranimokrani5762,La résistance  vaincra,0,0,FRANCE24,France
914,@bgagsjsgsj3144,Ya plus...,0,0,FRANCE24,France
915,@HumeurPalestiniene933,Beaucoup plus de mort du côté de tsahal,0,0,FRANCE24,France
916,@jamelhayani2859,Soldat ou bourreau ? Propagande,0,0,FRANCE24,France
917,@SylvaindeParis359,Il y a une différence entre bombarder comme un lâche du ciel et combattre au sol,0,0,FRANCE24,France
918,@noldi-fg7bo,"Que 115? Et bientôt 20’000 palestos dont certainement 80% de vrais civils, yc femmes et enfants. Trouvez l’erreur!",0,0,FRANCE24,France
919,@sarahchabartier7508,Menteur,0,0,FRANCE24,France
920,@aminearafati2739,Biden n'a pas à demander de changement de gouvernement en ISRAEL mais de sanctionner ce gouvernment dans sa totalité,0,0,FRANCE24,France
921,@aminearafati2739,Pauvres civils sraéliens logés dans des hotels alors que le peuple de GAZA a un sort meilleur dans les ruines laisséer les ISRAELEINS les USA et l'EUROPE Occidentale hors ESPAGNE et BELGIQUE,0,0,FRANCE24,France
922,@chabertmoi4530,Mensonge il ya plus de 150 soldats depuis l arrêts de la trêve,0,0,FRANCE24,France
923,@roditisclaude5272,Et alors ??? Ils avaient qu'a faire un autre métier !!!,0,0,FRANCE24,France
924,@dramorsalah7829,Il faut multiplier les chiffres par dix,0,0,FRANCE24,France
925,@ahmadtahar9680,Ça ne fait que comencer.et les civiles palestiniens vous les avez compter?,0,0,FRANCE24,France
926,@kamelferrat9942,D'après les services de l'oms c'est qlqs 3000 ...,1,0,FRANCE24,France
927,@grauxmichele9493,C est le travail d un militaire d exposer sa vie mais les bébés et les enfants qu ils ont tue ???,0,0,FRANCE24,France
928,@user-rl9ig8fw9g,"Faut pas donner du crédit aux chiffres de ce parapluie percé nommé tsahal. Il y a lieu de multiplier ce chiffre par 20 ou 30, ils cachent les données réelles pour ne pas démoraliser leur troupes qui ne sortiront pas indemnes de Gaza.",0,0,FRANCE24,France
929,@negam4009,Vous êtes au chaud les journalistes fr. Par contre les autres journalistes de djazeera et arabiya souffrent. Un journaliste mort aujourd'hui et les autres blessés ca vous intéresse pas ca de le dénoncer.,0,0,FRANCE24,France
930,@MohamedMohamed-yi6iw,Vous oubllier le chifre 0 donc 1150,0,0,FRANCE24,France
931,@JosephBinYahwe,Vive la France du Hamas! N'importe quoi !,0,0,FRANCE24,France
932,@user-mu8mn9xp5c,Le but d'Israël est de chasser les palestiniens de leur territoire en les terrorisant et d'occuper ce territoire.,0,0,FRANCE24,France
933,@colettenora9769,Joe Biden est autant responsable que Netanyahu. On prend les français pour des ignares .,0,0,FRANCE24,France
934,@hourianess3905,L'armée de Hamas Reste le plus fort dans l'Orient et le monde arabe,1,0,FRANCE24,France
935,@nadjibemilano1871,,0,0,FRANCE24,France
936,@archimodulaire6984,Des milliers de soldats morts dites la vérité ,0,0,FRANCE24,France
937,@chakapitchou4458,"Le chiffre des morts sionists dépasse votre imagination, même leur journaliste a été attaqué par la sécurité parce qu'il a parlé de 1000+",0,0,FRANCE24,France
938,@skanderkacem4542,Des faux chiffres rapportés par cette chaîne française alors que même le journal hebreu Haaretz annonce plus de 5000 soldats israé.liens tués depuis l'offensive terrestre.,0,0,FRANCE24,France
939,@skanderkacem4542,"Pourquoi ne vous montrez pas les images des enfants palestiniens tués par l'armée d'isra.el ?
Les gens ne compte plus sur ces chaînes de propagande on voit la réalité sur les réseaux sociaux et sur i internet.",0,0,FRANCE24,France
940,@user-xf3im9vh2s,Pensez  a ceux qui son abrité dans des hôtels .de l'autre coté ya tout un peuple  dehors sans domicile un monde vraiment sans pitié,0,0,FRANCE24,France
941,@TESLATESLA-qc4sh,Serieux 115 ,1,0,FRANCE24,France
942,@kabuki6372,Un soldat israelien qui a participé à cette guerre a dit ds une vidéo qu'il y a plus de 3000 soldats de Tsahal tués et 11000 blessés.,1,0,FRANCE24,France
943,@redacmr7203,"Mensoge,plus de 4000 morts du côté Israéliens",0,0,FRANCE24,France
944,@abdelazizougni2660,Ce nombre n'est qu'un diviseur du vrai nombre qui cinq fois plus,0,0,FRANCE24,France
945,@aichadjama3711,Bravo le hanas ils veulent liberer le pays   Free Palestinians peoples Insha Allah.,0,0,FRANCE24,France
946,@frexelsio6786,"Tout mon soutien à la Palestine. De plus en plus d'Européens sont à vos côtés, ne lâchez rien !",11,0,FRANCE24,France
947,@frexelsio6786,Sécuriser le périmètre en buttant des dizaines de milliers de civils. Les journalistes sont culottés ! Dieu soit loué...,0,0,FRANCE24,France
948,@benamarserat3293,Je suis sûre qu'il manque un zéro à votre chiffre 125,0,0,FRANCE24,France
949,@nassmlah92,"Les médias mainstream ont perdu toute crédibilité, vous nous avez démontré qu'il n'y a pas de média libre et que vous êtes dirigés et téléguidés par ceux qui vous paient",0,0,FRANCE24,France
950,@anildoolah3442,30 000 plus exactement.,0,0,FRANCE24,France
951,@anildoolah3442,"Je suis vraiment emerveiller par la resistance Palestinienne, la victoire est tout pret, gloire a la resistance et sus a l'oçcupation.",1,0,FRANCE24,France
952,@noua3258,Résistance ❤patience ❤ conduits a la victoire  ❤❤frère Palestine ❤,6,0,FRANCE24,France
953,@gggkkkk3134,"Comme il disait elmalah
J'adore",0,0,FRANCE24,France
954,@beletteprod,De très bonnes nouvelles !,0,0,FRANCE24,France
955,@ebrownman,"L'armée la plus la plus lâche du monde, habituée a combattre les femmes et les enfants, est mise a mal par les hommes d'un peuple sans arme.",0,0,FRANCE24,France
956,@nabilachaib8648,"Arrêtez avec vos chiffres 
Ce sont des soldats ils meurent parfois au combat
N oubliez pas les24 mille civils palestiniens 
Eux ne sont pas armés et ils sont morts",0,0,FRANCE24,France
