author,comment,voteCount,replyCount,channel,country,class
@user-fo1ql8ht5d,Я желаю вам на себе испытать этот страх причастные в этом геноциде палестинцев несправедливые правители!,0,0,NBC News,USA,1
@user-ep6rt9ce1s,☝️,0,0,NBC News,USA,1
@yili9725,This is a CRIME,1,0,NBC News,USA,1
@user-vt4pm3ph9p,People of palastine dont worry ALLAH IS WITH YOU,0,0,NBC News,USA,1
@sid7804,What Israel is doing is wrong.,0,0,NBC News,USA,1
@0kaplan0,"Israel is an apartheid state that feeds on the blood suffering and death of others, look at the world map in 1948 Israel has %4 of Palestine today 8.9 million Palestinians %5 of Palestine, land robbers thief are the settlers.",0,0,NBC News,USA,1
@gkep7,"Netanyahu's Zionist government and the IDF, won't rest until they've taken every Palestinian life! or expelled them from Israel! We must thank Turkey and the Arab nations, for at least saving some lives, and making this temporary ceasefire possible! while the US & UK governments sided with Israel, and remained silent!",0,0,NBC News,USA,1
@bislanmurtazov7919,,0,0,NBC News,USA,1
@Muhammadishoq-lj9zv,Оллохга минг бор Шукур юртимиз тинч осмонимиз мусаффо бусин,0,0,NBC News,USA,1
@AtmiMaryati,Ya allah sangat menyedihkan,0,0,NBC News,USA,1
@fawazmughal5345,,0,0,NBC News,USA,1
@jascam1,"Enough with the two state solution rhetoric, that’s like the USA talk of more gun control after every active shooter incident. Just talk as the J-people grab more Palestinian land in the aim of creating the total Zionist state.",0,0,NBC News,USA,1
@gkep7,"The Palestinian people, are now experiencing their own holocaust! Perpetrated and actioned by Netanyahu and his evil Zionist dictators!",0,0,NBC News,USA,1
@robdiv5848,Turkey president is right 100% Netanyahu is the butcher of Gaza another Adolf Hitler,0,0,NBC News,USA,1
@gkep7,Stop the Genocide! And return Palestines stolen land!,0,0,NBC News,USA,1
@gkep7,Netanyahu the mass murderer!,0,0,NBC News,USA,1
@user-zx7jn9ju8i,They should have not danced so much after October 7th… now they have less energy for their long walk away from here ,0,0,NBC News,USA,0
@a9b8c6,❤❤,0,0,NBC News,USA,1
@syyedridwanali6753,Allah raham kare,0,0,NBC News,USA,1
@abubetts1846,What is going on with humanity!!!,0,0,NBC News,USA,1
@candraastrajingga3890,Smga Israel cepat lenyap amiiin yrobal alamiiin,0,0,NBC News,USA,1
@alexalex-ff5db,https://youtu.be/oenHZd8H0XA,0,0,NBC News,USA,1
@AJHyoton,"Although I feel really bad for these people in a not really at all kind of way, it is clear that this is just what they get for choosing the wrong religion.  What did Nelson Muntz say again?",0,0,NBC News,USA,1
@MohdfaizulrushdiRushdi,Help people palasting,0,0,NBC News,USA,1
@MohdfaizulrushdiRushdi,❤,0,0,NBC News,USA,1
@ch13583,почему во всем мире не любят евреев? без причины?,0,0,NBC News,USA,1
@johnsmith777lol,What type of life is this? Why not live in peace stop this jihad nonsense.  If you see all this problem that is self inflicted why not change direction,0,0,NBC News,USA,1
@user-ri4mq2sx3s,Господь Миров помоги народу Г'азы,0,0,NBC News,USA,1
@Rajyadav-td1ss,,1,1,NBC News,USA,1
@_________________________Zebra,,1,0,NBC News,USA,1
@ashauthay2347,( I am a mom),0,0,NBC News,USA,1
@noora9572,Yaallah,0,0,NBC News,USA,1
@AymanAysha-fx1fx,❤❤❤❤,0,0,NBC News,USA,1
@AymanAysha-fx1fx,Assalamualaikum Muslim Bangladesh,0,0,NBC News,USA,0
@jamesrock9446,I always thought the Hamas were mostly Palestinian,0,0,NBC News,USA,1
@Islesman29,All this because a Vienna Art school could not admit Hitler.,1,0,NBC News,USA,1
@bookwormsurfer,If only they would love their own children more and stop supporting terrorist groups. A Palestinian Dr. King needed. Why do they suport Hamas and not a true leader of peace? Then their lives would be so different. The definition of stupity is doing the same actions over and over. Ring a bell Palestine?,0,0,NBC News,USA,0
@gkep7,"I believe that Netanyahu allowed Hamas to attack Israel on 7th October, he knew that Israeli lives and hostages would be taken! a small sacrifice in the scheme of things, but he needed a good excuse to declare war on the Palestinians, to gain more land for Israel, and begin the process of genocide to reduce the Palestinian population! the only way for him to create the Zionist dream of a one party state! By depriving the Palestinians of their homes, water, food, hospitals, electricity & fuel, etc, they would be forced to flee the country. To start the process, the IDF dropped over 26,000 tonnes of explosives on Gaza, the equivalent of two nuclear bombs, on the already beleaguered civilians of Gaza! this has caused over 14,000 deaths, another 8,000 still lie buried under tons of fallen rubble! in the last 30 days over 1.4 million Palestinians have already been displaced, they have to live in tents, with the onset of winter, thousands

more will die! yet the IDF say that bombing will resume in Gaza, after the temporary ceasefire! Netanyahu, is not far removed from Hitler and his ethnic cleansing during WW2. When will the leaders of the world stop this needless slaughter?",0,0,NBC News,USA,1
@_________________________Zebra,,0,0,NBC News,USA,1
@amb-22,it almost looks like a holocaust.. oh wait,0,0,NBC News,USA,1
@plushquasar653,Blame Hamas.,0,0,NBC News,USA,0
@shahidachafekar3411,"لا إله الا الله محمد رسول الله 
There is no God but Allah and Muhammad peace be upon him the messenger of Allah",0,0,NBC News,USA,1
@johnd.2778,"If you don't think Israel is evil by this point, you really don't understand what is happening.",0,0,NBC News,USA,1
@SIGezmundaKonshoveht,СУДНЫЙ ДЕНЬ  для  фашистов исламских  ; веками убивавших  Иудеев приближается  и христианских  в  том  числе ;!!! Иудеи  выиграли так как не вели захватнических ; варварских  войн ; а  только  лишь в  целях  самообороны !! Я  Есть ДУХ СВЯТОЙ!! И  с  моим  уходом  для землян  наступит Конец Времён!  К моей Великой  Скорби и  среди предателей Израиля  будут презренные Судимы на  уровне прокаженных  лже  мусульманских  и  христианских  алчных ;коварных  продажных  святош !! Ни  в  церквях  ни  в мечетях  нет  и не  будет покрова Святости  ;!! Кровь  убиваемых  Евреев  и  лишения  их  права  Государства  ;; Нарушения Прав Человека  В  ООН Гутериша ми  и прочей  фашиствующей  Мировой  чумой Накликало  Гнев Творца  и  Силы Небесные!!! Веселись  и Ликуй ИЗРАИЛЬ  Вы Победите ❤❤❤❤❤!!!! Укрепите  границы ! И  Дайте  Решительный Отпор !! Торопитесь Не  бойтесь !! Биньямин   Нетаньяху Обессмерчен  и Спасён при  жизни !Золотое  ❤ Единственный  Благословенный Правитель Возлюбленный  БОГОМ и Мною❤❤❤❤❤ Идите  Смело  за  ним ! Предатели  будут  преданы анафеме -проклятию !!! Времени  в  запасе  мало!! Грядёт  Всемирный Потоп !!! Спасены будут  избранные верные  и  смелые !! ❤❤❤❤❤❤С  Богом  Израиль !!❤❤❤❤❤,0,0,NBC News,USA,1
@RajeshHalyal,https://youtu.be/MBhT1AA-nMo?si=NgtrG9vVk5I0J30I,0,0,NBC News,USA,1
@jomarfrancisco9344,thays very very hurt 35years is happen then..,0,0,NBC News,USA,1
@cdcastillo1408,Volcanoes look at the maps and look at,0,0,NBC News,USA,1
@issalover-qj2wt,All Western  politicians and media are money worshiper,0,0,NBC News,USA,2
@knightnight1894,where are those righteous groups who banned Russian dogs and cats last year?   are they all just hypocrisies?,0,0,NBC News,USA,1
@knightnight1894,"We are all complicity of this genocide, we let it happen right in front of us, where are those righteous groups who banned Russian dogs and cats last year?  We thought we have democracy system that can stop govt. to do bad things, we are all just fool.",0,0,NBC News,USA,1
@CivilizationInNation,This is heartbreaking.. There could never be peace with Hamas.,0,0,NBC News,USA,0
@KeizerHedorah,"Youd think Hamas would release the hostages so their people would stop being killed, youd also think palestinians would be pushing for hostage release and condemning hamas for starting this. Buutt nope.",0,0,NBC News,USA,0
@MagRise,"What I have learned is that international law is worthless, The UN is worthless, The US is not ruled by the US, European Union are a bunch of hypocrite cowards, most people are either willfully ignorant or suffer from cognitive dissonance and I don't want to be in their shoes when the day of judgement comes and everyone will have to face their own God.",2,0,NBC News,USA,1
@jane9195,EXPOSURE JEWS OWNERS are SLUM OWNERS OF NURSING HOMES ESPECIALLY IN MARYLAND. They don't care about the people ONLY MONEY!!!! And DARE you to say anything TRUE about them. THEY NEVER PUT ANY MONEY BACK INTO THE COMMUNITY and BUY  CHEAP SUPPLIES.,0,0,NBC News,USA,0
@jane9195,Look at these BEAUTIFUL PALESTINIAN PEOPLE have to FLEE their own LAND because ISRAEL GOVERNMENT WANTS THEIR LAND. GREED IS THE ROOT OF ALL EVIL............,1,0,NBC News,USA,1
@codanh1,"You voted for Hamas, ask them to help you, oh wait where is Hamas gov now? they're suddenly 'gone' huh?",0,0,NBC News,USA,0
@ronir555,Not dancing and giving out candies anymore?,0,0,NBC News,USA,1
@mrlanguage1977bb,And they thought they would be handing out sweets to their kids as Israel was overrun and the Jewish people brutally slaughtered.,0,0,NBC News,USA,1
@mrlanguage1977bb,BLAME HAMAS,0,0,NBC News,USA,0
@michaelnugussie6023,"In 21 century wow 
Shame on these world’s leaders",0,0,NBC News,USA,1
@Tonilious626,NO SYMPATHY FOR THESE PEOPLE THEY WERE CELEBRATING OCT 7 NOW THEY RUN FOR THEIR LIVES LOL !!!! USA ! USA ! USA !,0,0,NBC News,USA,0
@jillrovner5886,Terrible what hamas is doing to the innocent palestinians,0,0,NBC News,USA,0
@TheKolen2434,"Thanks but, I'll do my crying at the Israeli Supernova Music Festival..",0,0,NBC News,USA,1
@TheSungeetha,"they supported these devils , thats why they are running now",0,0,NBC News,USA,0
@pontamike,"Why don’t volunteers / sympathizers / other countries go in and help on the humanitarian side by helping people evacuate, feed and accommodate them, help them ? 
The talkers need to become doers here - remember time is of the essence and I don’t see anyone getting stuck in to help at all - Israel would surely allow this  ? 
If people feel so passionately about it , get your hands dirty and go help .",0,0,NBC News,USA,1
@vickieguevara2042,Now they're running to the other 14 miles,0,0,NBC News,USA,1
@joanamaten1317,Hamas needed to be condemned for this atrocity towards their own people....,0,0,NBC News,USA,0
@alanL3sley,"Guess hamas f'd around and found out, it's sad that the people had to pay the price for their transgressions",0,0,NBC News,USA,0
@ashlynncooney8766,Life shouldn’t be this hard for so many innocent people ,10,1,NBC News,USA,1
